Gary Kelly,"Regarding the risks of coronavirus transmission on an airplane, “It’s as safe as an environment as you’re going to find.”",Gary Kelly is the chief executive officer of Dallas-based Southwest Airlines.,"The CEO of Southwest Airlines said during a TV interview that the risks of COVID-19 transmission on an airplane are no greater than anywhere else and that ""it’s as safe as an environment as you’re going to find.""  Research shows that airplanes’ strong ventilation systems do filter out virus particles. However, studies also indicate that some level of risk regarding the transmission of an infectious disease persists, particularly if you are seated near a contagious person. And passengers’ ability to take steps to mitigate that risk is limited.   Kelly’s statement contained an element of truth regarding planes’ air filtration and mitigation steps taken by the industry, but he took it a bit too far and left out key pieces of information and context.  ",Victoria Knight,https://www.politifact.com/factchecks/2020/may/11/gary-kelly/southwest-ceos-boast-about-airplanes-low-covid-ris/,barely-true
Lori Lightfoot,"“Illinois lags way behind all of our neighbors and certainly we’re in the bottom tier of states that are doing testing.""","Lori Lightfoot is the 56th mayor of Chicago. Prior to taking office in May 2019, she worked as an attorney and previously served as president of the Chicago Police Board, a civilian body responsible for deciding disciplinary matters involving allegations of police misconduct.","Lightfoot said, ""Illinois lags way behind all of our neighbors and certainly we’re in the bottom tier of states that are doing testing."" At the time Lightfoot made her statement, Illinois did lag a majority of states nationally in terms of the share of its population that had been tested for COVID-19, according to data compiled by an independent reporting project. But the same dataset shows Illinois tested — and continues to test — more residents per capita than the states it borders. ",Kiannah Sepeda-Miller,https://www.politifact.com/factchecks/2020/apr/15/lori-lightfoot/has-illinois-fallen-behind-other-states-testing-co/,half-true
AFL-CIO,"""The Postal Service is not losing money because of Amazon. It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does ... Without this law, the Postal Service would be turning a profit.”","
The American Federation of Labor and Congress of Industrial Organizations (AFL-CIO) is a voluntary federation of 56 national and international labor unions. The AFL-CIO was created in 1955 by the merger of the AFL and the CIO. The AFL-CIO represents 11.5 million members.
","A Facebook post said: ""The Postal Service is not losing money because of Amazon. It’s losing money because in 2006, the Republican-led Congress passed a law forcing it to prepay its pensions for 75 years, which no other corporation does … Without this law, the Postal Service would be turning a profit."" The Postal Service isn’t losing money from its deal with Amazon. But the 2006 law requiring the pre-funding of health benefits for future retirees — not pensions — has put a financial strain on the Postal Service and hurt its ability to turn a profit in some recent years.  However, the Postal Service has more financial problems than just the requirements of the law.  ",Bill McCarthy,https://www.politifact.com/factchecks/2020/apr/15/afl-cio/widespread-facebook-post-blames-2006-law-us-postal/,half-true
Facebook posts,Images show COVID-19 victims being buried in mass graves in New York City.,"Posters on Facebook and other social media networks.
 ","New York City’s Hart Island has been used as a public cemetery for unclaimed bodies since the 1800s, but the city’s staggering death toll amid the COVID-19 pandemic has dramatically increased the number of burials on the island.  ",Samantha Putterman,https://www.politifact.com/factchecks/2020/apr/15/facebook-posts/fact-checking-posts-about-mass-graves-nyc/,mostly-true
Bobby  Scott,"”If you line up all the countries that have done (Covid-19) testing on a per-capita basis, we’re at the bottom of the list.”","Bobby Scott, D-3rd, has been a member of the U.S. House of Representatives since 1993. The district is comprised of all of Charles City and Surry counties and Petersburg and Portsmouth and portions of Henrico and Prince George counties and Hampton, Newport News, Norfolk and Richmond. Scott has seats on the Judiciary and Education and Labor committees.
Scott previously served in the Virginia House of Delegates in 1979-83 and in the state Senate in 1983-93. He was a member of the National Guard and U.S. Army Reserve. He was a lawyer in a private practice from 1973-91.
Scott was born in Washington, D.C. He earned a bachelor's degree from Harvard University, Cambridge, Mass., in 1969 and a law degree from Boston College in 1973.
","Scott said on April 2, ""If you line up all the countries that have done (Covid-19) testing on a per capita basis, we’re at the bottom of the list.""   His statement was based on an early-March estimate by Vox that was outdated when Scott spoke. U.S. testing had expanded 130-fold by April 2, and has doubled again in the last two weeks. Vox now estimates the U.S. is somewhere near the middle. Other, more expansive research notes that nations differ in how they collect data, preventing ""meaningful comparisons."" There’s widespread agreement the U.S. got off to a slow start on testing and, despite gains, far greater testing is still essential. But the burden falls on Scott to prove his claim that the U.S. was last per capita in early April, and his evidence doesn’t stand up. ",Warren Fiske,https://www.politifact.com/factchecks/2020/apr/15/bobby-scott/did-us-april-rank-last-capita-covid-19-testing/,false
Facebook posts,"Says the Asian, Hong Kong, swine and bird flus each “killed more people than coronavirus.”","Posters on Facebook and other social media networks.
 ","A Facebook post that questions the lethality of COVID-19 cites specific figures in claiming that the Asian, Hong Kong, swine and bird flus each ""killed more people than coronavirus."" The post is correct on the number of people killed only for the Asian flu.  What the post calls the Asian, Hong Kong and swine flus each killed more people worldwide than COVID-19 has so far. But raw-number comparisons are meaningless, given that those pandemics each ran well over a year, and the COVID-19 outbreak is only four months old. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/14/facebook-posts/too-soon-compare-number-covid-deaths-past-outbreak/,false
Donald Trump,Says as president he has “total” authority to re-open states amid the COVID-19 pandemic.,"Donald Trump is the former president of the United States. He was elected the 45th president of the United States on Nov. 8, 2016.  He has been a real estate developer, entrepreneur and host of the NBC reality show, ""The Apprentice."" Trump's statements were awarded PolitiFact's 2015, 2017 and 2019 Lie of the Year. In November 2022, he announced he would run for president in 2024.","Trump said he has ""total"" authority to reopen the states amid the COVID-19 pandemic. Trump and the White House have not explained what parts of the Constitution or laws he is referring to that he thinks give him ""total"" authority over governors.  Governors have the power to set rules to protect their residents’ public health such as closing swimming pools and schools and requiring social distancing. Trump does not have the power to undo the governors’ orders. ",Amy Sherman,https://www.politifact.com/factchecks/2020/apr/14/donald-trump/trumps-ridiculous-statement-about-total-authority-/,pants-fire
Kathy Hochul,"Gov. Andrew Cuomo “was simply saying if we can share 20 percent of your excess, your non-used ventilators, to help people in other parts of the state on a voluntary basis, that would be great. Of course, there was a reaction to that, which was not positive.""","Kathy Hochul, a Democrat, is the governor of New York state. She is a former member of Congress.","Hochul said Cuomo was simply saying that hospitals could share 20 percent of their unused ventilators on a voluntary basis.  That’s not how hospital executives and other elected officials heard Cuomo describe his initial plan, thus explaining the immediate backlash. And those who listened to the governor’s televised briefing heard him say this: ""So am I willing to deploy the National Guard and inconvenience people for several hundred lives? You’re damn right I am.""  Parsing that quote to find any semblance of ""voluntary"" is beyond challenging. Cuomo said the state would move hospital equipment from one part of the state to harder-hit areas that desperately needed them because of the Covid-19 outbreak.  When the plan changed, after significant backlash, hospitals and others praised the administration for acting collaboratively.  Hochul misled viewers about what happened.  ",Jill Terreri Ramos,https://www.politifact.com/factchecks/2020/apr/14/kathy-hochul/hochul-rewrites-history-ventilator-claim/,pants-fire
Candace Owens,“Everyone is only dying of coronavirus now.”,"Candace Owens is a conservative commentator, author and host on the Daily Wire. She formerly worked as a spokeswoman for Turning Point USA. She started Blexit, an effort to get black voters to leave the Democratic Party. She previously co-founded the website Degree180.","Owens said that ""everyone is dying of coronavirus now."" Her post reflects a misunderstanding of how COVID-19 interacts with other health conditions and how deaths are reported.  The physicians we reached said it’s important to track when COVID-19 triggers a pre-existing heart or lung condition. To meet the need for immediate data, New York sends the CDC summaries of COVID-19 deaths, and not the full death certificates.  People familiar with the tracking system say some victims go uncounted. They told us that the limited supply of testing, the pace of work at hospitals and deaths that take place outside any medical facility point to an underreporting of COVID-19 deaths, not an overreporting. ",Jon Greenberg,https://www.politifact.com/factchecks/2020/apr/14/candace-owens/covid-19-skeptics-say-theres-overcount-doctors-fie/,false
Rick Santorum,"""The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China.""","Rick Santorum is running for the Republican nomination for president in 2016. He is a former U.S. senator from Pennsylvania and was a Republican presidential candidate in 2012.
","Santorum said, ""The president looks like he was ahead of the curve – as you know, he talks about this all the time – on shutting down travel from China."" Trump wasn’t ""ahead of the curve,"" as Santorum said. He was following the advice of experts in his own administration – and the actions of the industry directly affected by the move. And about 45 nations restricted travel from China before the United States. ",Jessica Calefati,https://www.politifact.com/factchecks/2020/apr/14/rick-santorum/rick-santorum-said-trump-was-ahead-curve-china-tra/,barely-true
Tweets,"Say televangelist Pat Robertson said some young people “are doing all kinds of unnatural things with their sex organs. When people do that, they transfer all kinds of chemicals from ladies’ private parts and that’s where I think the (corona)virus came from.”","
Twitter is a messaging service where people often discuss politics. Individual messages are called Tweets.
","A viral tweet attributed a quote to Robertson saying he believed oral sex and ""lady parts"" caused COVID-19.  ",Anna Peterson,https://www.politifact.com/factchecks/2020/apr/13/tweets/no-pat-robertson-didnt-say-covid-19-caused-oral-se/,pants-fire
Donald Trump,"""It is the decision of the President,"" not governors, to ""open up the states.""","Donald Trump is the former president of the United States. He was elected the 45th president of the United States on Nov. 8, 2016.  He has been a real estate developer, entrepreneur and host of the NBC reality show, ""The Apprentice."" Trump's statements were awarded PolitiFact's 2015, 2017 and 2019 Lie of the Year. In November 2022, he announced he would run for president in 2024.","Trump said ""it is the decision of the President,"" not governors, to ""open up the states."" The White House provided no evidence to show that it is up to Trump and not the governors to reopen the states. The governors used their authority to issue emergency orders to close non-essential businesses and public spaces such as beaches and swimming pools, and they can use their powers to reopen them. Trump can pressure governors to act as he sees fit, but he has not provided evidence that he can decide whether to reopen the states. ",Amy Sherman,https://www.politifact.com/factchecks/2020/apr/13/donald-trump/trumps-false-claim-its-him-not-governors-open-stat/,false
Facebook posts,"Says CEOs got advance notice of COVID, then resigned to dump stock.","Posters on Facebook and other social media networks.
 ","A Facebook post claimed that CEOs of 14 large companies received advance information about the coronavirus and then resigned in order to be freed from restrictions on selling stock. Among the companies listed, only two of the CEOs resigned after the coronavirus outbreak and left their companies. One sold a large amount of his company stock after his resignation was announced — but while he was still with the company, and well after the outbreak had made news. We found no evidence of any effort to give advance information to the 14 CEOs so that they use it to profit personally. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/ceos-didnt-resign-trade-stock-covid-tip/,false
Joe Biden,"""45 nations had already moved” to enforce travel restrictions with China “before the president moved.”","Joe Biden is the president of the United States. A Democrat, Biden served as a Delaware senator from 1973 (elected at the age of 29) until 2009. During his time in the Senate, he served as chair of the Foreign Relations Committee, chair of the International Narcotics Control Caucus and chair of the Judiciary Committee. He subsequently served as Barack Obama’s vice president from 2009 to 2016. Biden launched unsuccessful presidential campaigns in 1988 and 2008. He received a degree in history and political science from the University of Delaware and his J.D. from Syracuse School of Law. ","Biden claimed that ""45 nations had already moved"" to enforce travel restrictions with China ""before the president moved."" The extent of travel restrictions vary — from the suspension of visa programs to entry denial. According to one tracker of travel restrictions, Biden’s 45 figure checks out. Other research shows that the number is around 36. Where Biden misleads is on the relative speed of the U.S. compared with others. The U.S. travel restriction came shortly after the WHO declared a public health emergency and around the same time as other nations, experts said. ",Miriam Valverde,https://www.politifact.com/factchecks/2020/apr/13/joe-biden/joe-bidens-claim-about-donald-trumps-slow-travel-r/,half-true
DeAnna Lorraine,"Says of COVID-19 that Dr. Anthony Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large.""","DeAnna Lorraine was an unsuccessful Republican candidate for the U.S. House in 2020 in the district currently represented by House Speaker Nancy Pelosi, D-Calif.","Lorraine tweeted that Fauci ""was telling people on February 29th that there was nothing to worry about and it posed no threat to the US public at large."" This is misleading. Fauci did say on Feb. 29 that rules Americans would come to know as social distancing were not yet warranted. However, just about every other sentence of his remarks was filled with caveats indicating that the situation could change. He did not indicate that there was ""nothing to worry about"" or that the virus ""posed no threat to the public."" ",Louis Jacobson,https://www.politifact.com/factchecks/2020/apr/13/deanna-lorraine/tweet-amplified-trump-misleads-faucis-late-februar/,barely-true
Bernie Sanders,"“It has been estimated that only 12% of workers in businesses that are likely to stay open during this crisis are receiving paid sick leave benefits as a result of the second coronavirus relief package.""","Bernie Sanders is a senator from Vermont. Sanders was first elected to the Senate in 2007 and was re-elected in 2012 and 2018. The senator also ran an unsuccessful presidential campaign in 2016, losing the Democratic primary to Hillary Clinton. From 1991 until 2007, he was the representative of Vermont’s At-Large District of the House of Representatives. Sanders was the mayor of Burlington from 1981 to 1989. He received a bachelor’s degree in political science from the University of Chicago. In 2019, he announced he was running for the Democratic nomination for president and dropped out in April 2020.","In his op-ed, Sanders argued that ""it has been estimated that only 12% of workers in businesses that are likely to stay open during this crisis are receiving paid sick leave benefits as a result of the second coronavirus relief package."" This is true. There are different takes on the math, but when you factor in the impact of the law’s exemptions to this requirement, it still appears that the number of essential workers guaranteed paid sick leave because of this law is in the range of 12% to the low teens. More important, Sanders is correct about the big picture: Congress’ paid sick leave guarantee exempts the vast majority of front-line workers during the pandemic, which could make containing the virus harder. ",Shefali Luthra,https://www.politifact.com/factchecks/2020/apr/13/bernie-sanders/sanders-coronavirus-relief-effort-congress-fell-sh/,mostly-true
Facebook posts,“Same little boy died of COVID-19 in three different countries. Still don’t believe the media is #fakenews?”,"Posters on Facebook and other social media networks.
 ","This Facebook post does not show that the media is falsely suggesting that the same boy had died of the coronavirus in three different countries. Rather, it shows that someone used doctored images of a child who reportedly killed himself to falsely suggest a media conspiracy over COVID-19. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/13/facebook-posts/doctored-images-coronavirus-post-exploit-boys-suic/,pants-fire
Facebook posts,Says Robin Vos wore protective gear that “election workers he forced to work … do not have.”,"Posters on Facebook and other social media networks.
 ","A Facebook post shared widely chastised Vos for wearing protective gear at the polls that ""election workers he forced to work today do not have."" Other poll workers in Burlington wore the same gear as Vos, so he didn’t receive any special treatment there like the claim implies. Poll workers in other parts of the state had some – but not necessarily all – of the same equipment used by Vos. ",Haley BeMiller,https://www.politifact.com/factchecks/2020/apr/10/facebook-posts/robin-vos-election-protective-gear-was-available-p/,barely-true
Ron DeSantis,"""This particular pandemic is one where I don’t think nationwide, there’s been a single fatality under 25.""","Ron DeSantis won the race for Florida governor in 2018 and 2022. DeSantis, a Republican, was first elected to Congress in 2012 and resigned in September 2018 to focus on his campaign. He represented Florida's 6th Congressional District which is south of St. Augustine and north of Orlando and includes Daytona Beach. DeSantis initially ran for U.S. Senate in 2016 but dropped out after Marco Rubio decided to seek re-election.","DeSantis claimed that the novel coronavirus hasn’t killed anyone under the age of 25 in the United States. That’s wrong, according to the CDC, contemporaneous news reports and the counts of state health officials in places like New York. While we don’t have precise numbers, we can say with certainty that deaths in people 25 and under do exist. ",Samantha Putterman,https://www.politifact.com/factchecks/2020/apr/10/ron-desantis/florida-governor-falsely-claims-novel-coronavirus-/,pants-fire
Facebook posts,Says fluid milk production limitations mean grocery stores are short on milk even as farmers are dumping it,"Posters on Facebook and other social media networks.
 ","A Facebook video focused on liquid milk said bottling limitations mean grocery stores are short on milk even as farmers are dumping it. That is a factor, but it over-simplifies the situation a bit. Disappearing markets for cheese, butter and other dairy products in restaurants play a critical role in the suddenly changing dairy economy as well, experts say. Milk is being dumped not just because it can’t be bottled in the proper way, but because the overall demand for all dairy products is down. And because the forms of butter and cheese needed have changed with people largely confined to their homes. ",Eric Litke,https://www.politifact.com/factchecks/2020/apr/10/facebook-posts/are-bottling-limitations-liquid-milk-blame-milk-du/,half-true
Facebook posts,"“The CDC issued its first warning on Jan 8. Trump held campaign rallies on Jan 9, Jan 14, Jan 28, Jan 30, Feb 10, Feb 19, Feb 20, Feb 21, & Feb 28. He golfed on Jan 18, Jan 19, Feb 1, Feb 15, Mar 7, Mar 8. The first time he admitted the coronavirus might be a problem was Mar 13.”","Posters on Facebook and other social media networks.
 ","A recent Facebook post claimed that Trump was warned about COVID-19 on Jan. 8 but  continued to hold campaign rallies and play golf until he ""admitted the coronavirus might be a problem"" on March 13. While the golf and rally dates are accurate, the dates of the CDC’s first warning and Trump’s response to the coronavirus aren’t as clear cut.  There was a health advisory issued Jan. 8, though the threat to the U.S. was undefined and person-to-person transmission wasn’t established yet. It’s harder to determine the date on which Trump admitted there was a problem, but he did take specific actions before March 13. Those actions included creating a task force, signing a bill for health research funding and banning travel from China and Europe. ",Emily Venezky,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/viral-post-compares-dates-when-trump-admitted-coro/,half-true
Facebook posts,Says a pandemic occurs exactly every 100 years.,"Posters on Facebook and other social media networks.
 ","A claim on Facebook that a pandemic occurs exactly every 100 years cites four outbreaks that it says occurred in 1720, 1820, 1920 and 2020. But the first example was not a pandemic and the second and third started a couple of years before 1820 and 1920.  More importantly, the claim ignores many other pandemics over several centuries that did not occur in such a neat pattern. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/09/facebook-posts/pandemics-covid-havent-hit-exactly-every-100-years/,false
Instagram posts,"Says “Bill Gates and other globalists, in collaboration with pharmaceutical companies, are reportedly working to push tracking bracelets and ‘invisible tattoos’ to monitor Americans during an impending lockdown.”","Posters on Instagram, where people share photos and graphics and sometimes add filters.","An online post says that Bill Gates is pushing tracking bracelets and invisible tattoos to monitor Americans during the novel coronavirus pandemic. We find no evidence that Gates has supported the concept of ""tracking bracelets."" His foundation awarded a grant to MIT to study invisible dyes that could accompany vaccines to keep track of vaccinations in developing countries. But this research began in 2016, and there is no evidence that it has anything to do with the current coronavirus pandemic, or to ""monitor"" Americans specifically.  ",Samantha Putterman,https://www.politifact.com/factchecks/2020/apr/09/instagram-posts/post-about-bill-gates-work-vaccine-tracking-distor/,barely-true
Tweets,"Says Rudy Giuliani ""bought $2M in shares of Novartis, a primary supplier of hydroxychloroquine"" in early February.","
Twitter is a messaging service where people often discuss politics. Individual messages are called Tweets.
","A tweet claimed that Rudy Giuliani bought $2 million in shares of Novartis in February. We could find no evidence that Giuliani has a current financial connection to Novartis, which has donated 30 million doses of hydroxychloroquine to the U.S. The company did pay consulting fees to a former Trump associate, but documents don’t show any financial connection between the president himself and Novartis. The meeting that Trump had with the company’s chairman in January was not one on one — it included many other business executives. ",Daniel Funke,https://www.politifact.com/factchecks/2020/apr/09/tweets/fact-checking-rudy-giulianis-ties-hydroxychloroqui/,false
Instagram posts,"“While all COVID-19 news has been going on, the U.S. Government has been sneakily trying to remove end-to-end encryption” which means “the government will be able to see all of your messages and listen to all of your calls.”","Posters on Instagram, where people share photos and graphics and sometimes add filters.","The post said, ""While all COVID-19 news has been going on, the U.S. Government has been sneakily trying to remove end-to-end encryption"" which means ""the government will be able to see all of your messages and listen to all of your calls."" If the EARN IT Act passed — which is not imminent — it would make it easier for law enforcement to demand information from technology companies about certain users of their services. But the bill is receiving public scrutiny and proceeding through Congress in a typical way, so it’s not accurate to describe it as sneaky. The post is also misleading about the official scope of the act. Far from green-lighting government intrusion into ""all"" messages and calls, any such requests would have to be premised on a link to suspected child exploitation.  Whether that limitation would hold in practice is hotly debated between civil libertarians and law enforcement. ",Patrick Orsagos,https://www.politifact.com/factchecks/2020/apr/09/instagram-posts/government-sneakily-trying-change-encryption-rules/,barely-true
Viral image,"Says a California surfer was “alone, in the ocean,” when he was arrested for violating the state’s stay-at-home order.","Graphics, pictures and charts shared on social media give chain emails a run for their money when it comes to spreading too-good-to-be-true claims all over the Internet. A common form is is the ""Internet macro,"" which uses an easily recognized and repurposed image (called a meme) wth superimposed text to make a funny but political argument. Sometimes these images are passed across social networks like Facebook, Twitter and Reddit so widely that the original source is nearly impossible to determine.","The Facebook post says a lone surfer in California was arrested for flouting the state’s stay-at-home order. That’s mostly right — it was a paddle boarder, not a surfer, out on the water at a beach that was closed to slow the spread of COVID-19. Authorities say he was arrested for disobeying a lifeguard and violating the state’s restrictions. ",Ciara O'Rourke,https://www.politifact.com/factchecks/2020/apr/09/viral-image/la-county-sheriffs-deputies-arrested-paddle-boarde/,mostly-true
Facebook posts,"“North Carolina & Virginia State line is closed. Nothing in or out.""","Posters on Facebook and other social media networks.
 ","A viral Facebook post says ""North Carolina & Virginia State line is closed. Nothing in or out."" The NC-Virginia border isn’t closed, according to officials from both states. Nor is there a statewide ban on movement in or out of the state.  ",Paul Specht,https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/no-north-carolina-didnt-shut-down-its-borders-prev/,pants-fire
John Bel Edwards,"Says of the coronavirus threat, “there was not a single suggestion by anyone, a doctor, a scientist, a political figure, that we needed to cancel Mardi Gras.”",John Bel Edwards is governor of Louisiana.,"Edwards said of the coronavirus threat, ""there was not a single suggestion by anyone, a doctor, a scientist, a political figure, that we needed to cancel Mardi Gras."" New Orleans Mardi Gras celebrations began early January and ended Feb. 25. PolitiFact reviewed public comments from Trump, federal and state health officials on and before Feb. 25 and did not find suggestions that large public events be cancelled. At that time, there was no report of community spread of the virus. ",Miriam Valverde,https://www.politifact.com/factchecks/2020/apr/08/john-bel-edwards/louisiana-governor-right-there-was-no-suggestion-m/,true
Facebook posts,"“Non-essential people get to file for unemployment and make two to three times more than normal,” but essential workers still on the job get no pay raise.
 
","Posters on Facebook and other social media networks.
 ","A Facebook post said that ""non-essential people get to file for unemployment and make two to three times more than normal,"" but essential workers still on the job get no pay raise. This dynamic only applies to some workers who have modest incomes. For four months, from April through July of 2020, unemployed people are eligible for $600-per-week federal bonuses that, in some cases, can double or nearly triple what they earned on the job.  ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/08/facebook-posts/only-few-get-unemployment-pay-raise/,half-true
Donald Trump,The Obama administration left Trump with a “stockpile with a cupboard that was bare.”,"Donald Trump is the former president of the United States. He was elected the 45th president of the United States on Nov. 8, 2016.  He has been a real estate developer, entrepreneur and host of the NBC reality show, ""The Apprentice."" Trump's statements were awarded PolitiFact's 2015, 2017 and 2019 Lie of the Year. In November 2022, he announced he would run for president in 2024.","Trump said the Obama administration left him with a ""stockpile with a cupboard that was bare."" In one specific way, he has a point: N95 masks were depleted after the H1N1 outbreak in 2009, and experts warned years ago that the supply should have been replenished.  However, Trump made a sweeping generalization and exaggerated when he described the stockpile as a bare cupboard. The former director of the stockpile, just a couple of months before COVID-19 cases appeared in the U.S., described it as an $8 billion enterprise, with extensive holdings of many needed items. ",Amy Sherman,https://www.politifact.com/factchecks/2020/apr/08/donald-trump/trump-said-obama-admin-left-him-bare-stockpile-wro/,barely-true
Facebook posts,Says Goodwill used the pandemic “to fire all of their employees instead of laying them off.”,"Posters on Facebook and other social media networks.
 ","The Facebook post says that Goodwill fired all employees instead of laying them off.  That’s not accurate. Across the country, employees at local Goodwill organizations have been laid off or furloughed, but some operations have not shuttered, according to a Goodwill spokesperson.  In parts of Arizona, a majority of employees were laid off. But they weren’t fired as the Facebook post claims. ",Ciara O'Rourke,https://www.politifact.com/factchecks/2020/apr/07/facebook-posts/some-goodwill-employees-have-been-laid-and-furloug/,false
Charlie Kirk,“The Chinese Communist Party is using Zoom as a way to spy on our citizens.”,"Charlie Kirk is the founder and president of Turning Point USA, a conservative group that advocates for limited government and free markets.","Kirk said, ""The Chinese Communist Party is using Zoom as a way to spy on our citizens."" The claim is based on a report from researchers at the University of Toronto. But one of the researchers told us that while they identified security issues with Zoom, whether China has exploited the platform for espionage was not something they considered. China is likely capable of using Zoom for spying, experts told us. It’s not implausible that the country has tried using it to target governments, businesses and others with sensitive information.  We don’t know whether China has done so. But there’s no proof that it has. A spokesperson for Zoom said the company isn’t aware of efforts by China to tap into meetings on the platform, and experts said most ordinary Americans shouldn’t have any reason to worry. ",Bill McCarthy,https://www.politifact.com/factchecks/2020/apr/07/charlie-kirk/china-spying-you-through-zoom-charlie-kirk-oversta/,barely-true
David Lewis,“Pelosi tried to block voter ID/absentee ballot protections.”,David Lewis is a Republican member of the N.C. House of Representatives from Harnett County. He chairs the Rules Committee and the Elections Committee and is a top budget-writer.,"Lewis tweeted that ""Pelosi tried to block voter ID/absentee ballot protections.""  The tweet is vague and could give the false impression that the bill supported by Pelosi and House Democrats nullifies an existing in-person voter ID law. That’s not the case. ",Paul Specht,https://www.politifact.com/factchecks/2020/apr/07/david-lewis/nc-republican-says-pelosi-tried-block-voter-id-abs/,half-true
Donald Trump,"“Now, they’re doing tests on airlines — very strong tests — for getting on, getting off. They’re doing tests on trains — getting on, getting off.”","Donald Trump is the former president of the United States. He was elected the 45th president of the United States on Nov. 8, 2016.  He has been a real estate developer, entrepreneur and host of the NBC reality show, ""The Apprentice."" Trump's statements were awarded PolitiFact's 2015, 2017 and 2019 Lie of the Year. In November 2022, he announced he would run for president in 2024.","Trump said, ""Now, they’re doing tests on airlines — very strong tests — for getting on, getting off.  They’re doing tests on trains — getting on, getting off."" Passengers on planes and trains are not being tested for COVID-19. It’s possible that Trump was referring to screenings, which could include a temperature check or a questionnaire. But even screenings are not as widespread as he said; they are happening at 13 airports for certain countries. ",Amy Sherman,https://www.politifact.com/factchecks/2020/apr/06/donald-trump/donald-trump-wrong-about-covid-19-testing-airplane/,pants-fire
Facebook posts,"“Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too?”","Posters on Facebook and other social media networks.
 ","The post says, ""Unemployment now pays $24/hour, even if your wages were lower. Why don’t ‘essential’ people forced to still work get $24, too?"" This is an oversimplification. Other than a one-time stimulus payment of $1,200 that will go to most employed and unemployed adults, the latest  federal stimulus law responding to the coronavirus outbreak does not contain any additional provision to boost the pay of workers still employed, including those in essential jobs earning less than $24 per hour. In addition, the law gives a $600-per-week boost in unemployment payments, meaning that some recipients will receive payments equivalent to a $24 hourly rate. However, the law does not specify that weekly unemployment payments be the equivalent of $24 per hour. Unemployed Americans who live in states with less generous unemployment benefits will receive less.  ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/big-boost-unemployment-checks-no-pay-hike-workers/,half-true
Facebook posts,"The government is closing businesses to stop the spread of coronavirus even though ""the numbers are nothing compared to H1N1 or Ebola. Everyone needs to realize our government is up to something ...”","Posters on Facebook and other social media networks.
 ","State-run liquor stores did close in Pennsylvania as government officials scrambled to halt the spread of the coronavirus, but all the other claims made in this post are false. Most importantly, any suggestion that the coronavirus isn’t real or that it’s part of a government conspiracy is a ridiculous claim. ",Jessica Calefati,https://www.politifact.com/factchecks/2020/apr/06/facebook-posts/fact-checking-viral-pa-facebook-post-coronavirus-s/,pants-fire
Facebook posts,Says a “5G LAW PASSED while everyone was distracted” with the coronavirus pandemic and lists 20 symptoms associated with 5G exposure.,"Posters on Facebook and other social media networks.
 ","A Facebook post claimed that the government used the coronavirus pandemic to distract from the passage of a 5G law. Trump signed a law March 23 that aims to ""secure and protect"" 5G infrastructure in the U.S. The legislation has a provision to protect American companies, but it says nothing about installing more 5G towers. While some experts have said there could be adverse health effects associated with 5G, other reports say the fears are overblown. Misinformation about 5G and the coronavirus can be traced to a Russian propaganda campaign that seeks to delegitimize the implementation of 5G. ",Daniel Funke,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/fact-checking-conspiracy-theory-about-5g-and-coron/,barely-true
Facebook posts,"Says for otherwise healthy people “experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis … only high temperatures kill a virus, so let your fever run high,” but not over 103 or 104 degrees.","Posters on Facebook and other social media networks.
 ","A Facebook post advises that generally healthy people ""experiencing mild to moderate respiratory symptoms with or without a COVID-19 diagnosis"" should ""let your fever run high"" to kill a coronavirus. Generally speaking, a fever under 103 degrees doesn’t necessarily need treatment. But that depends on other factors, such as age, underlying health conditions and other symptoms.  Higher temperatures and persistent fevers are dangerous. And it isn’t yet known whether a fever might help the body fight the novel coronavirus, as it does other viruses. ",Tom Kertscher,https://www.politifact.com/factchecks/2020/apr/03/facebook-posts/letting-fever-run-fight-coronavirus-could-be-risky/,barely-true
